_id,_cautionText,_masterReleaseLabelId
7110103,- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 [Rerun]Global Launch SP 招募 ~Set 1~<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 [Rerun]Global Launch SP 招募 ~Set 1~ applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once [Rerun]Global Launch SP 招募 ~Set 1~has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press 使用 票券 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500<br>- 招募 points you obtain will be 自動轉換 into 1 技能筆記 (M) 一旦 招募 期間 ends.,924031701
7110104,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 [Rerun]μ's Only！焦點招募.<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 [Rerun]μ's Only！焦點招募 applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once [Rerun]μ's Only！焦點招募 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500<br>- 招募 points you obtain will be 自動轉換 into 1 技能筆記 (M) 一旦 招募 期間 ends.",924032501
7110105,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 Aqours Only！焦點招募.<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 Aqours Only！焦點招募 applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once Aqours Only！焦點招募 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500<br>- 招募 points you obtain will be 自動轉換 into 1 技能筆記 (M) 一旦 招募 期間 ends.",924041701
7110106,- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 Global Launch SP 招募 ~Set 1~<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 Global Launch SP 招募 ~Set 1~ applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once Global Launch SP 招募 ~Set 1~has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press 使用 票券 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500<br>- 招募 points you obtain will be 自動轉換 into 1 技能筆記 (M) 一旦 招募 期間 ends.,924042401
7110107,- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 保證 UR！New Year's 招募.<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 保證 UR！New Year's 招募 applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once 保證 UR！New Year's 招募 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press se 票券 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500,924050701
7110108,- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 Love 歌曲 Carnival 招募<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 Love 歌曲 Carnival 招募 applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once Love 歌曲 Carnival 招募 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press se 票券 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500,924052401
8110001,- Check 招募 info 為 information on available items.<br>- There is possibility 的 招募 same item multiple times 於 道具 招募.<br>- Once 道具 招募 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的item 清單.,1
8110002,- Check 招募 info 為 information on available items.<br>- There is possibility 的 招募 same item multiple times 於 道具 招募.<br>- Once 道具 招募 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的item 清單.,223101604
8110004,- Check 招募 info 為 information on available items.<br>- There is possibility 的 招募 same item multiple times 於 道具 招募.<br>- Once 道具 招募 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的item 清單.,224010108
8110005,- Check 招募 info 為 information on available items.<br>- There is possibility 的 招募 same item multiple times 於 道具 招募.<br>- Once 道具 招募 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的item 清單.,224020106
8110006,- Check 招募 info 為 information on available items.<br>- There is possibility 的 招募 same item multiple times 於 道具 招募.<br>- Once 道具 招募 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的item 清單.,224030121
9110001,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 Tutorial 招募: 高坂穗乃果.<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 Tutorial 招募: 高坂穗乃果 applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once Tutorial 招募: 高坂穗乃果 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500<br>- 招募 points you obtain will be 自動轉換 into 1 技能筆記 (M) 一旦 招募 期間 ends.",1
9110002,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 Tutorial 招募: 絢瀨繪里.<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 Tutorial 招募: 絢瀨繪里 applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once Tutorial 招募: 絢瀨繪里 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500<br>- 招募 points you obtain will be 自動轉換 into 1 技能筆記 (M) 一旦 招募 期間 ends.",1
9110003,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 Tutorial 招募: 南小鳥.<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 Tutorial 招募: 南小鳥 applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once Tutorial 招募: 南小鳥 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500<br>- 招募 points you obtain will be 自動轉換 into 1 技能筆記 (M) 一旦 招募 期間 ends.",1
9110004,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 Tutorial 招募: 園田海未.<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 Tutorial 招募: 園田海未 applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once Tutorial 招募: 園田海未 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500<br>- 招募 points you obtain will be 自動轉換 into 1 技能筆記 (M) 一旦 招募 期間 ends.",1
9110005,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 Tutorial 招募: 星空凜.<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 Tutorial 招募: 星空凜 applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once Tutorial 招募: 星空凜 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500<br>- 招募 points you obtain will be 自動轉換 into 1 技能筆記 (M) 一旦 招募 期間 ends.",1
9110006,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 Tutorial 招募: 西木野真姬.<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 Tutorial 招募: 西木野真姬 applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once Tutorial 招募: 西木野真姬 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500<br>- 招募 points you obtain will be 自動轉換 into 1 技能筆記 (M) 一旦 招募 期間 ends.",1
9110007,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 Tutorial 招募: 東條希.<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 Tutorial 招募: 東條希 applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once Tutorial 招募: 東條希 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500<br>- 招募 points you obtain will be 自動轉換 into 1 技能筆記 (M) 一旦 招募 期間 ends.",1
9110008,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 Tutorial 招募: 小泉花陽.<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 Tutorial 招募: 小泉花陽 applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once Tutorial 招募: 小泉花陽 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500<br>- 招募 points you obtain will be 自動轉換 into 1 技能筆記 (M) 一旦 招募 期間 ends.",1
9110009,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 Tutorial 招募: 矢澤妮可.<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 Tutorial 招募: 矢澤妮可 applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once Tutorial 招募: 矢澤妮可 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500<br>- 招募 points you obtain will be 自動轉換 into 1 技能筆記 (M) 一旦 招募 期間 ends.",1
9110010,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 Tutorial 招募: 高海千歌.<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 Tutorial 招募: 高海千歌 applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once Tutorial 招募: 高海千歌 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500<br>- 招募 points you obtain will be 自動轉換 into 1 技能筆記 (M) 一旦 招募 期間 ends.",1
9110011,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 Tutorial 招募: 櫻內梨子.<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 Tutorial 招募: 櫻內梨子 applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once Tutorial 招募: 櫻內梨子 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500<br>- 招募 points you obtain will be 自動轉換 into 1 技能筆記 (M) 一旦 招募 期間 ends.",1
9110012,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 Tutorial 招募: 松浦果南.<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 Tutorial 招募: 松浦果南 applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once Tutorial 招募: 松浦果南 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500<br>- 招募 points you obtain will be 自動轉換 into 1 技能筆記 (M) 一旦 招募 期間 ends.",1
