_unitId,_unitTypeId,_albumSeriesId,_eponym,_eponymEn,_name,_nameEn,_normalCardId,_rankMaxCardId,_rarity,_attributeId,_masterReleaseLabelId
1863,43,389,,,Tsurugi Kadota,Tsurugi Kadota,6049,6050,5,3,1
1864,67,403,,,Leo,Leo,6051,6052,5,1,1
1865,103,295,Kanan - School Unity,School Unity: Kanan,松浦果南,松浦果南,6053,6053,4,1,1
1866,104,295,Dia - School Unity,School Unity: Dia,黑澤黛雅,黑澤黛雅,6054,6054,4,2,1
1867,108,295,Mari - School Unity,School Unity: Mari,小原鞠莉,小原鞠莉,6055,6055,4,3,1
1868,101,308,Let's Sing Together!,Let's Sing Together!,高海千歌,高海千歌,6056,6057,3,3,1
1869,102,308,Everybody Form A Circle,Singing in a Circle,櫻內梨子,櫻內梨子,6058,6059,3,2,1
1870,103,308,My Specialty,My Go-To Song,松浦果南,松浦果南,6060,6061,3,1,1
1871,104,308,Karaoke Magistrate,Karaoke Magistrate,黑澤黛雅,黑澤黛雅,6062,6063,3,2,1
1872,105,308,Karaoke Hype Girl,Karaoke Party Squad!,渡邊曜,渡邊曜,6064,6065,3,1,1
1873,106,308,Summoning Ritual,Summoning Ritual,津島善子,津島善子,6066,6067,3,2,1
1874,107,308,Modern Convenience,Cultural Achievement,國木田花丸,國木田花丸,6068,6069,3,3,1
1875,108,308,Shout It Out Together,Shouting in Unison,小原鞠莉,小原鞠莉,6070,6071,3,3,1
1876,109,308,A Duet With You,Our Duet,黑澤露比,黑澤露比,6072,6073,3,1,1
1877,9,106,Only Role I’ll Take,Worthy Role,矢澤妮可,矢澤妮可,6074,6075,3,1,1
1878,2,106,Monster and Hunter,Monster and Hunter,絢瀨繪里,絢瀨繪里,6076,6077,4,3,1
1879,101,265,Lazy New Year's Eve,Relaxing New Year's,高海千歌,高海千歌,6078,6079,3,2,1
1880,107,265,Memory Album,Album of Memories,國木田花丸,國木田花丸,6080,6081,3,3,1
1881,108,265,New Year Hospitality,New Year's Tradition,小原鞠莉,小原鞠莉,6082,6083,5,3,1
1882,103,265,Ready for NYE?,Ready for Tonight?,松浦果南,松浦果南,6084,6085,4,1,1
1883,8,124,My Feast,Treat for Me,小泉花陽,小泉花陽,6086,6086,4,3,1
1884,8,128,Warmth of Your Hands,Warmth of Your hand,小泉花陽,小泉花陽,6087,6087,4,2,1
1885,104,324,NY Meal Full of Wishes,Meaning of Osechi,黑澤黛雅,黑澤黛雅,6088,6089,3,3,1
1886,107,323,Lost Chopsticks Found,Wandering Chopsticks,國木田花丸,國木田花丸,6090,6091,3,2,1
1887,20,382,,,Iruka Suda,Iruka Suda,6092,6093,5,1,1
1888,25,375,,,Rika Kamiya,Rika Kamiya,6094,6095,5,3,1
1889,101,309,I'm Feeling Italian,Italian Kind of Mood,高海千歌,高海千歌,6096,6096,5,2,1
1890,102,309,Where I'd Like to Go,Where I'd Go,櫻內梨子,櫻內梨子,6097,6097,5,1,1
1891,103,309,Having Lunch Together,Lunch for Two,松浦果南,松浦果南,6098,6098,5,3,1
1892,104,309,Simple Consideration,Modest Concern,黑澤黛雅,黑澤黛雅,6099,6099,5,1,1
1893,105,309,Me and the Gondolier,You the Gondoliera,渡邊曜,渡邊曜,6100,6100,5,3,1
1894,106,309,Fallen Angel’s Fancy,Fallen Angel's Trip,津島善子,津島善子,6101,6101,5,1,1
1895,107,309,Rope Bridge Effect Zura,Like a Rope Bridge,國木田花丸,國木田花丸,6102,6102,5,2,1
1896,108,309,Tea Time With Mari,Tea Time with Mari,小原鞠莉,小原鞠莉,6103,6103,5,2,1
1897,109,309,What's in Your Heart,Show Me Your Heart,黑澤露比,黑澤露比,6104,6104,5,3,1
1898,8,106,Role of Shinto Priest,Priest's Job,小泉花陽,小泉花陽,6105,6106,3,2,1
1899,6,106,If We're Together,With Two of Us,西木野真姬,西木野真姬,6107,6108,5,1,1
1900,103,266,Aquatic Valentine,Sea Valentines,松浦果南,松浦果南,6109,6110,3,3,1
1901,105,266,Valentine's Magic,Valentine's Magic,渡邊曜,渡邊曜,6111,6112,3,2,1
1902,108,266,Sky-Blue Chocolate,Sky Blue Chocolate,小原鞠莉,小原鞠莉,6113,6114,3,1,1
1903,109,266,Sweet Message,Sweet Message,黑澤露比,黑澤露比,6115,6116,5,1,1
1904,107,266,Choco-Fueled Smiles,Chocolatey Smile,國木田花丸,國木田花丸,6117,6118,4,2,1
1905,2,165,A Gift One Day Early,Early Gift,絢瀨繪里,絢瀨繪里,6119,6120,3,3,1
1906,6,165,Showing My True Heart,My True Feelings,西木野真姬,西木野真姬,6121,6122,3,2,1
1907,46,389,,,Fuu Saiki,Fuu Saiki,6123,6124,5,1,1
1908,59,396,,,Sakuya Kurobane,Sakuya Kurobane,6125,6126,5,2,1
1909,103,297,Happy Surprise,Happy Surprises,松浦果南,松浦果南,6127,6127,4,2,1
1910,1,107,Do Sweet Buns Work?,How About Sweet Buns,高坂穗乃果,高坂穗乃果,6128,6129,3,2,1
1911,5,107,Just for You,Just for You,星空凜,星空凜,6130,6131,3,3,1
1912,9,107,Toiling in the Shadows,Secret Efforts,矢澤妮可,矢澤妮可,6132,6133,4,1,1
1913,101,267,Mikan Orangette,Coated Mikan Oranges,高海千歌,高海千歌,6134,6135,3,3,1
1914,104,267,Sweet Meltiness,Melt in Your Mouth,黑澤黛雅,黑澤黛雅,6136,6137,3,3,1
1915,106,267,Black and White,Black and White,津島善子,津島善子,6138,6139,5,2,1
1916,102,267,Opera Research,My Opera's Melody,櫻內梨子,櫻內梨子,6140,6141,4,1,1
1917,101,310,Water Songstress,Water Songstress,高海千歌,高海千歌,6142,6142,3,1,1
1918,102,310,Gaze Through the Glass,Beyond the Glass,櫻內梨子,櫻內梨子,6143,6143,3,3,1
1919,103,310,Marine Power,Marine Power,松浦果南,松浦果南,6144,6144,3,2,1
1920,104,310,The Best for Last,The Best for Last,黑澤黛雅,黑澤黛雅,6145,6145,3,3,1
1921,105,310,Aquarium Romance,Aquarium Romance,渡邊曜,渡邊曜,6146,6146,3,2,1
1922,106,310,Yohane and the Sea,Sea vs. Fallen Angel,津島善子,津島善子,6147,6147,3,3,1
1923,107,310,Hungry Live Show,Hungry Live Show,國木田花丸,國木田花丸,6148,6148,3,1,1
1924,108,310,Lucky Fish,Lucky Fish,小原鞠莉,小原鞠莉,6149,6149,3,1,1
1925,109,310,The Perfect Costume,Perfect Costumes,黑澤露比,黑澤露比,6150,6150,3,2,1
1926,106,324,A Precious Plan,Cute Scheme,津島善子,津島善子,6151,6152,3,3,1
1927,108,324,Present in the Snow,Presents in the Snow,小原鞠莉,小原鞠莉,6153,6154,3,2,1
1928,27,368,,,Seira Kujo,Seira Kujo,6155,6156,5,2,1
1929,35,375,,,Mizuki Kikkawa,Mizuki Kikkawa,6157,6158,5,1,1
1930,6,107,Maki’s Favorite,Maki's Favorite,西木野真姬,西木野真姬,6159,6160,3,3,1
1931,4,107,The μ's Set ☆,The μ's Set!,園田海未,園田海未,6161,6162,5,2,1
1932,102,268,Polished and Pure,Gentle Purity,櫻內梨子,櫻內梨子,6163,6164,3,2,1
1933,103,268,Graceful Beauty,Refined Beauty,松浦果南,松浦果南,6165,6166,3,1,1
1934,106,268,Love of Nature,Love of Nature,津島善子,津島善子,6167,6168,3,2,1
1935,107,268,Bright and Cheery,Bright and Cheery,國木田花丸,國木田花丸,6169,6170,5,3,1
1936,109,268,Sympathy,Compassion,黑澤露比,黑澤露比,6171,6172,4,1,1
1937,107,297,Share the Sweetness,Sharing the Sweetness,國木田花丸,國木田花丸,6173,6173,4,1,1
1938,4,165,Sharing One Stage,Sharing One Stage,園田海未,園田海未,6174,6175,3,1,1
1939,5,165,Trouble Warded Off,Evil is Banished!,星空凜,星空凜,6176,6177,3,2,1
1940,26,382,,,Nanaka Morishima,Nanaka Morishima,6178,6179,5,1,1
1941,57,389,,,Himeno Ayanokoji,Himeno Ayanokoji,6180,6181,5,1,1
1942,2,108,Luxurious Leisure,Luxurious Leisure,絢瀨繪里,絢瀨繪里,6182,6183,3,1,1
1943,7,108,The Nozomi Set ☆,The Nozomi Set!,東條希,東條希,6184,6185,4,2,1
1944,4,124,Posing Research,Researching Poses,園田海未,園田海未,6186,6186,4,1,1
1945,4,128,Childhood Memories,Our Childhood Bonds,園田海未,園田海未,6187,6187,4,3,1
1946,105,269,Mutual Trust,Faithful Hearts,渡邊曜,渡邊曜,6188,6189,3,3,1
1947,108,269,Proof of Faith,Proof of Trust,小原鞠莉,小原鞠莉,6190,6191,3,2,1
1948,104,269,Humble Virtue,Humble Virtue,黑澤黛雅,黑澤黛雅,6192,6193,5,1,1
1949,101,269,Always an Adventure,Always an Adventure,高海千歌,高海千歌,6194,6195,4,3,1
1950,112,353,Eleven Snow Crystals,Eleven Snowflakes,Leah Kazuno,Leah Kazuno,6196,6197,5,3,1
1951,113,353,Our True Power,Our True Power,Sarah Kazuno,Sarah Kazuno,6198,6199,5,3,1
1952,101,324,A Special Message,A Special Message,高海千歌,高海千歌,6200,6201,3,2,1
1953,107,324,Homemade Baumkuchen,Homemade Baumkuchen,國木田花丸,國木田花丸,6202,6203,3,1,1
1954,14,368,,,Marika Ichinose,Marika Ichinose,6204,6205,5,1,1
1955,64,396,,,Mutsuki Takamagahara,Mutsuki Takamagahara,6206,6207,5,2,1
1956,106,293,A Letter to You,A Letter for You,津島善子,津島善子,6208,6209,4,3,1
1957,107,293,Hanamaru's World,Hanamaru's World,國木田花丸,國木田花丸,6210,6211,4,1,1
1958,109,293,Ruby's Letter,Ruby's Letter,黑澤露比,黑澤露比,6212,6213,4,2,1
1959,101,334,Full of Affection,Lots of Love,高海千歌,高海千歌,6214,6214,4,1,1
1960,3,108,The Kotori Set,The Kotori Set,南小鳥,南小鳥,6215,6216,3,3,1
1961,8,108,Rice Balls = Sweets?,Rice Balls = Sweets?,小泉花陽,小泉花陽,6217,6218,5,1,1
1962,102,270,Proof of a Dream,Proof of a Dream,櫻內梨子,櫻內梨子,6219,6220,3,1,1
1963,107,270,Special Lunch,Special Lunch,國木田花丸,國木田花丸,6221,6222,3,3,1
1964,109,270,In My Sights,In My Sights,黑澤露比,黑澤露比,6223,6224,3,2,1
1965,108,270,Magic for the Senses,Magic for the Senses,小原鞠莉,小原鞠莉,6225,6226,5,2,1
1966,105,270,I Could Play Forever!,I Could Play Forever,渡邊曜,渡邊曜,6227,6228,4,3,1
1967,91,344,Squeeze Tight!,Squeeze Tight!,高坂穗乃果,高坂穗乃果,6229,6229,2,1,1
1968,92,344,Fox's Winter Coat,Winter Fox,絢瀨繪里,絢瀨繪里,6230,6230,2,3,1
1969,93,344,Counting Sheep,Counting Sheep,南小鳥,南小鳥,6231,6231,2,2,1
1970,94,344,Comprehend Cuteness,Literally Too Cute,園田海未,園田海未,6232,6232,2,3,1
1971,95,344,Kitty Transformation,Kitty Transformation,星空凜,星空凜,6233,6233,2,1,1
1972,96,344,Not All That Bad,It's Not so Bad,西木野真姬,西木野真姬,6234,6234,2,3,1
1973,97,344,You Can't Fool Me!,I See All!,東條希,東條希,6235,6235,2,2,1
1974,98,344,Can You Mimic This?,Am I a Good Mimic?,小泉花陽,小泉花陽,6236,6236,2,2,1
1975,99,344,Nico Lovely Rice Ball,Rice Ball of Love,矢澤妮可,矢澤妮可,6237,6237,2,1,1
1976,191,352,Post-Bath Orange,Post-Bath Mikan,高海千歌,高海千歌,6238,6238,2,1,1
1977,192,352,Give a Big Squeeze!,Squeeze Me Tight!,櫻內梨子,櫻內梨子,6239,6239,2,2,1
1978,193,352,Panda Impersonation,Imitating Pandas,松浦果南,松浦果南,6240,6240,2,3,1
1979,194,352,I Want a Big Hug,I Want to Hug Her,黑澤黛雅,黑澤黛雅,6241,6241,2,1,1
1980,195,352,Let's Have a Chat,Let's Chat All Night,渡邊曜,渡邊曜,6242,6242,2,1,1
1981,196,352,World of Slumber,The Dream World,津島善子,津島善子,6243,6243,2,2,1
1982,197,352,Count to a Hundred,Count to 100,國木田花丸,國木田花丸,6244,6244,2,3,1
1983,198,352,Dream Another Chapter,The Dream Continues,小原鞠莉,小原鞠莉,6245,6245,2,3,1
1984,199,352,How Bunnies Must Feel,How Bunnies Feel,黑澤露比,黑澤露比,6246,6246,2,2,1
1985,85,348,,,Alpaca Cria,Alpaca's Child,6247,6247,1,1,1
1986,125,356,,,Shiitake's Puppies,Shiitake's Children,6248,6248,1,2,1
1987,126,356,,,Anko,Anko,6249,6249,1,3,1
1988,3,165,Feeling Grateful,Feeling of Gratitude,南小鳥,南小鳥,6250,6251,3,1,1
1989,8,165,Expressing My Heart,Pouring Out My Heart,小泉花陽,小泉花陽,6252,6253,3,3,1
1990,53,396,,,Sayuri Hyodo,Sayuri Hyodo,6254,6255,5,3,1
1991,55,403,,,Rakshata,Rakshata,6256,6257,5,2,1
1992,2,123,Secret Correspondence,Secret Letter,絢瀨繪里,絢瀨繪里,6258,6259,4,2,1
1993,7,123,Telepathic Link,Telepathic Link,東條希,東條希,6260,6261,4,1,1
1994,9,123,Letter From the Heart,From the Heart,矢澤妮可,矢澤妮可,6262,6263,4,3,1
1995,8,109,Princess's Crown,Princess' Crown,小泉花陽,小泉花陽,6264,6265,3,2,1
1996,9,109,We Both Lucked Out,Lucky for All of Us,矢澤妮可,矢澤妮可,6266,6267,3,2,1
1997,5,109,One More Live Show,One More Live Show,星空凜,星空凜,6268,6269,4,1,1
1998,101,271,My Fun Meter's Maxed!,A+ Fun!,高海千歌,高海千歌,6270,6271,3,1,1
1999,104,271,Overcome Temptation!,Resist Temptation!,黑澤黛雅,黑澤黛雅,6272,6273,3,2,1
2000,103,271,Thrill Ride,Magical Coaster,松浦果南,松浦果南,6274,6275,5,3,1
2001,106,271,The Dark Carnival,Dark Theme Park,津島善子,津島善子,6276,6277,4,1,1
2002,105,294,Shout Out Your Joy!,Shouting My Love!,渡邊曜,渡邊曜,6278,6278,4,2,1
2003,105,297,Standing a Bit Taller,A Bit More Grown Up,渡邊曜,渡邊曜,6279,6279,4,2,1
2004,6,124,Put My Soul Into It,Heart and Soul,西木野真姬,西木野真姬,6280,6280,4,1,1
2005,6,128,Poker Night,Poker Time,西木野真姬,西木野真姬,6281,6281,4,3,1
2006,102,324,Cherry Blossom Sprite,Cherry Blossom Fairy,櫻內梨子,櫻內梨子,6282,6283,3,3,1
2007,103,324,To Your Heart,In Your Heart,松浦果南,松浦果南,6284,6285,3,1,1
2008,41,389,,,Shun Kurosaki,Shun Kurosaki,6286,6287,5,1,1
2009,58,396,,,Sakura Kurobane,Sakura Kurobane,6288,6289,5,3,1
2010,103,293,Just Wanna Hug It Out,I Wanna Hug You!,松浦果南,松浦果南,6290,6291,4,2,1
2011,104,293,Put My Heart Into It,A Full Ceremony,黑澤黛雅,黑澤黛雅,6292,6293,4,3,1
2012,108,293,Sending Love to All,My Love for Everyone,小原鞠莉,小原鞠莉,6294,6295,4,1,1
2013,6,109,Sun-Dappled Symphony,Sun-Dappled Symphony,西木野真姬,西木野真姬,6296,6297,3,3,1
2014,3,109,Time to Recharge,Time to Refresh,南小鳥,南小鳥,6298,6299,5,1,1
2015,10,350,Starlight Sailors,Starlight Sailor,μ's,,6300,6300,3,5,1
2016,110,358,Flower Circles,Floral Flourish,Aqours,,6301,6301,3,5,1
2017,103,272,The Occasional Whim,Go with the Flow!,松浦果南,松浦果南,6302,6303,3,2,1
2018,106,272,Train to the Abyss,On the Phantom Train,津島善子,津島善子,6304,6305,3,1,1
2019,109,272,Hopping Out for a Bit,Zooming Off,黑澤露比,黑澤露比,6306,6307,3,3,1
2020,102,272,Safety First!,To Keep People Safe,櫻內梨子,櫻內梨子,6308,6309,5,1,1
2021,101,272,Chika-chi’s Whistle,Chika's Whistle,高海千歌,高海千歌,6310,6311,4,2,1
2022,1,165,Is Handmade Okay?,Handmade Sweets,高坂穗乃果,高坂穗乃果,6312,6313,3,2,1
2023,7,165,Day of a Miracle,A Miraculous Day,東條希,東條希,6314,6315,3,1,1
2024,24,368,,,Ayumi Torii,Ayumi Torii,6316,6317,5,2,1
2025,32,375,,,Kasane Hasekura,Kasane Hasekura,6318,6319,5,1,1
2026,5,123,Cheering for You,Cheering for You,星空凜,星空凜,6320,6321,4,3,1
2027,6,123,Following My Heart,Honest Feelings,西木野真姬,西木野真姬,6322,6323,4,2,1
2028,8,123,Time for a Debut!,Let Me Show You!,小泉花陽,小泉花陽,6324,6325,4,1,1
2029,2,110,Authentic Happiness,With Pure Joy,絢瀨繪里,絢瀨繪里,6326,6327,3,2,1
2030,4,110,Holding the Memories,Embracing Memories,園田海未,園田海未,6328,6329,4,3,1
2031,107,273,Kind Support,Gentle Support,國木田花丸,國木田花丸,6330,6331,3,1,1
2032,108,273,In the Mood to Travel,Wanderlust,小原鞠莉,小原鞠莉,6332,6333,3,2,1
2033,105,273,To Reach Everyone,To Reach Everyone,渡邊曜,渡邊曜,6334,6335,5,3,1
2034,104,273,The Aqours Express,The Aqours Train,黑澤黛雅,黑澤黛雅,6336,6337,4,3,1
2035,105,324,Reason for the Duel,Why We Duel,渡邊曜,渡邊曜,6338,6339,3,2,1
2036,109,324,Like My Idol,Like My Role Model,黑澤露比,黑澤露比,6340,6341,3,1,1
2037,16,382,,,Fumie Nishimura,Fumie Nishimura,6342,6343,5,3,1
2038,61,389,,,Ryo Aikawa,Ryo Aikawa,6344,6345,5,3,1
2039,101,293,Chika’s Hidden Power,Chika's Latent Power,高海千歌,高海千歌,6346,6347,4,1,1
2040,102,293,My Treasured Song,My Favorite Songs,櫻內梨子,櫻內梨子,6348,6349,4,3,1
2041,105,293,Returning the Favor,Repaying You,渡邊曜,渡邊曜,6350,6351,4,2,1
2042,204,362,Lost Child Lunchtime,Lost During Lunchtime,朝香果林,朝香果林,6352,6352,3,3,1
2043,207,362,Forgetting I’m Hungry,Even Forget to Eat,優木雪菜,優木雪菜,6353,6353,3,3,1
2044,209,362,Busy Lunch,Busy Lunchtime,天王寺璃奈,天王寺璃奈,6354,6354,3,1,1
2045,1,110,A Dash of Sunshine,Spring Seasoning,高坂穗乃果,高坂穗乃果,6355,6356,3,1,1
2046,7,110,Thanking My Helper,A Thank You Gift,東條希,東條希,6357,6358,5,3,1
2047,101,274,A Little More Mature,I Feel More Grown-Up,高海千歌,高海千歌,6359,6360,3,1,1
2048,106,274,Enchanting Steps,Captivating Steps,津島善子,津島善子,6361,6362,3,2,1
2049,108,274,Exotic Nights,Exotic Night,小原鞠莉,小原鞠莉,6363,6364,3,3,1
2050,107,274,Continuing the Convo,The Next Chapter,國木田花丸,國木田花丸,6365,6366,5,2,1
2051,103,274,In the Mood to Dance,The Urge to Dance,松浦果南,松浦果南,6367,6368,4,3,1
2052,2,166,Rainbow After the Rain,Rainbow After Rain,絢瀨繪里,絢瀨繪里,6369,6370,3,1,1
2053,3,166,Shared Umbrellas,Under One Umbrella,南小鳥,南小鳥,6371,6372,3,3,1
2054,206,375,,,近江彼方,近江彼方,6373,6374,5,1,1
2055,68,403,,,Yukari Saotome,Yukari Saotome,6375,6376,5,2,1
2056,1,123,I Have to Say It,Expressing Myself,高坂穗乃果,高坂穗乃果,6377,6378,4,3,1
2057,3,123,From Me to You,A Message for You,南小鳥,南小鳥,6379,6380,4,1,1
2058,4,123,Surging Emotions,Rush of Emotion,園田海未,園田海未,6381,6382,4,2,1
2059,7,124,Special Tarot Reading,Special Tarot,東條希,東條希,6383,6383,4,3,1
2060,7,128,Follow Your Happiness,Guided by Happiness,東條希,東條希,6384,6384,4,2,1
2061,5,111,Fanning Yourself,Fanning and Cooling,星空凜,星空凜,6385,6386,3,1,1
2062,9,111,Like a Marble,Like a Marble,矢澤妮可,矢澤妮可,6387,6388,3,3,1
2063,6,111,Bubbly Ramune,Bubbly Ramune,西木野真姬,西木野真姬,6389,6390,4,3,1
2064,108,294,Shiny Birthday to You,Shiny Birthday,小原鞠莉,小原鞠莉,6391,6391,4,1,1
2065,108,297,Welcome to the Party,Welcome to the Party,小原鞠莉,小原鞠莉,6392,6392,4,1,1
2066,104,275,Making You My Captive,My Captive,黑澤黛雅,黑澤黛雅,6393,6394,3,1,1
2067,105,275,My Fixation,In the Details,渡邊曜,渡邊曜,6395,6396,3,1,1
2068,109,275,A Burden Shared,Sharing Worries,黑澤露比,黑澤露比,6397,6398,5,3,1
2069,102,275,Mysterious Night,Mysterious Night,櫻內梨子,櫻內梨子,6399,6400,4,2,1
2070,107,325,Your Profile,Your Profile,國木田花丸,國木田花丸,6401,6402,3,3,1
2071,108,325,Sharing an Umbrella,Sharing an Umbrella,小原鞠莉,小原鞠莉,6403,6404,3,1,1
2072,208,403,,,艾瑪・維爾德,艾瑪・維爾德,6405,6406,5,2,1
2073,33,382,,,Ru Tatara,Ru Tatara,6407,6408,5,2,1
2074,3,111,Summer Buffet,Summer Assortment,南小鳥,南小鳥,6409,6410,3,1,1
2075,2,111,Echo of a Breeze,A Refreshing Sound,絢瀨繪里,絢瀨繪里,6411,6412,5,2,1
2076,103,276,Bubble Party,Bubbles Together,松浦果南,松浦果南,6413,6414,3,3,1
2077,104,276,Secret to Big Bubbles,Bubble-Blowing Trick,黑澤黛雅,黑澤黛雅,6415,6416,3,3,1
2078,109,276,Ruby's Big Idea,Ruby's Idea,黑澤露比,黑澤露比,6417,6418,3,2,1
2079,106,276,Easily Broken,Fragile Creations,津島善子,津島善子,6419,6420,5,1,1
2080,108,276,Led Guided by Bubbles,Led by Bubbles,小原鞠莉,小原鞠莉,6421,6422,4,2,1
2081,18,376,,,Christina,Christina,6423,6424,1,3,1
2082,5,166,I Want Good Weather,For a Sunny Tomorrow,星空凜,星空凜,6425,6426,3,2,1
2083,9,166,Dreamy Milky Way,Milky Way of Dreams,矢澤妮可,矢澤妮可,6427,6428,3,1,1
2084,7,112,Multicolor Fireworks,Colorful Fireworks,東條希,東條希,6429,6430,3,1,1
2085,8,112,Marble Madness,Rolling Marble,小泉花陽,小泉花陽,6431,6432,4,2,1
2086,106,294,Birthday Ragnarok,Birthday Ragnarok,津島善子,津島善子,6433,6433,4,3,1
2087,106,297,Guess What Today Is?,Guess What Today Is?,津島善子,津島善子,6434,6434,4,3,1
2088,42,390,,,Fumi Shitara,Fumi Shitara,6435,6436,1,3,1
2089,102,277,Melody of the Bubbles,The Bubble's Melody,櫻內梨子,櫻內梨子,6437,6438,3,3,1
2090,107,277,Bubble Shower!,Shower of Bubbles,國木田花丸,國木田花丸,6439,6440,3,1,1
2091,101,277,Let’s Play Together!,Let's Blow Bubbles,高海千歌,高海千歌,6441,6442,5,2,1
2092,105,277,Us and the Bubbles,Bubbles for Two,渡邊曜,渡邊曜,6443,6444,4,1,1
2093,47,397,,,Mikoto Fukuhara,Mikoto Fukuhara,6445,6446,1,3,1
2094,104,325,In My Hat and Dress,Hat and Dress,黑澤黛雅,黑澤黛雅,6447,6448,3,2,1
2095,105,325,The Uchiura Shore,Uchiura's Beach,渡邊曜,渡邊曜,6449,6450,3,3,1
2096,101,311,Full-Throttle Live!,Full-Power Live Show,高海千歌,高海千歌,6451,6451,5,1,1
2097,102,311,Connecting the Notes,Sounds Tied Together,櫻內梨子,櫻內梨子,6452,6452,5,3,1
2098,103,311,Aqours’s Future,Aqours' Future,松浦果南,松浦果南,6453,6453,5,2,1
2099,104,311,Burning Pop Quiz,Fiery Competition,黑澤黛雅,黑澤黛雅,6454,6454,5,3,1
2100,105,311,Riding the Waves,Riding Our Wave,渡邊曜,渡邊曜,6455,6455,5,2,1
2101,106,311,Soothsayer Yohane,A Positive Reading,津島善子,津島善子,6456,6456,5,3,1
2102,107,311,Matching Hanamaru,Matching Mark,國木田花丸,國木田花丸,6457,6457,5,1,1
2103,108,311,Unbeatable Hand,Perfect Plan,小原鞠莉,小原鞠莉,6458,6458,5,1,1
2104,109,311,Ruby’s Quiz,Ruby's Quiz,黑澤露比,黑澤露比,6459,6459,5,2,1
2105,9,124,Hear the Yell,Their Cheers for Me,矢澤妮可,矢澤妮可,6460,6460,4,2,1
2106,9,128,From Secret to Shock,A Surprise in Return,矢澤妮可,矢澤妮可,6461,6461,4,1,1
2107,4,112,Shining Mist,Sparkling Spray,園田海未,園田海未,6462,6463,3,2,1
2108,1,112,Let ‘er Rip!,Shoot for the Stars!,高坂穗乃果,高坂穗乃果,6464,6465,5,3,1
2109,101,294,Express Yourself,Sharing My Feelings,高海千歌,高海千歌,6466,6466,4,1,1
2110,62,404,,,Isabella,Isabella,6467,6468,1,1,1
2111,101,278,Hunting for Treasure,Treasure for Two,高海千歌,高海千歌,6469,6470,3,3,1
2112,107,278,Poolside Temptations,Poolside Temptation,國木田花丸,國木田花丸,6471,6472,3,3,1
2113,108,278,Lose Yourself in Us,Feel Our Wave!,小原鞠莉,小原鞠莉,6473,6474,3,1,1
2114,105,278,Seeking a Specialty,Finding Perfection,渡邊曜,渡邊曜,6475,6476,5,2,1
2115,104,278,Do Your Warmups!,Careful Warm-Up,黑澤黛雅,黑澤黛雅,6477,6478,4,2,1
2116,1,124,Music Start!,Music Start!,高坂穗乃果,高坂穗乃果,6479,6479,4,2,1
2117,105,407,The Dream Continues,May the Dream Go On,渡邊曜,渡邊曜,6480,6480,4,3,1
2118,109,407,Bridge of Wings,Connected by Wings,黑澤露比,黑澤露比,6481,6481,4,1,1
2119,31,369,,,Sachiko Tanaka,Sachiko Tanaka,6482,6483,1,1,1
2120,4,166,Sea in the Shell,"Sea, Color and Sound",園田海未,園田海未,6484,6485,3,2,1
2121,6,166,To the Sparkling Sea,To the Radiant Sea,西木野真姬,西木野真姬,6486,6487,3,3,1
2122,1,122,Drawing Out the Cute,Doing It Justice,高坂穗乃果,高坂穗乃果,6488,6488,4,1,1
2123,2,122,A Cruise With You,Cruising with You,絢瀨繪里,絢瀨繪里,6489,6489,4,3,1
2124,3,122,Caressed by the Waves,Like a Rippling Wave,南小鳥,南小鳥,6490,6490,4,2,1
2125,4,122,Secret Point,A Secret Detail,園田海未,園田海未,6491,6491,4,3,1
2126,5,122,"Hop, Skip, Jump, Fly","Hopping, Bouncing",星空凜,星空凜,6492,6492,4,1,1
2127,6,122,Land That Pose!,Choosing a Pose,西木野真姬,西木野真姬,6493,6493,4,3,1
2128,7,122,Stars Show the Way,Led by the Stars,東條希,東條希,6494,6494,4,2,1
2129,8,122,Favorite Focal Point,Favorite Part,小泉花陽,小泉花陽,6495,6495,4,2,1
2130,9,122,Tell Me Your Passion,Hearing Your Passion,矢澤妮可,矢澤妮可,6496,6496,4,1,1
2131,7,113,Fully Charged!,Fully Charged,東條希,東條希,6497,6498,3,3,1
2132,8,113,Be Gentle,Go Easy on Us,小泉花陽,小泉花陽,6499,6500,3,1,1
2133,2,113,Enjoying the View,Gazing at the View,絢瀨繪里,絢瀨繪里,6501,6502,4,2,1
2134,36,383,,,Nagi Shiraki,Nagi Shiraki,6503,6504,1,1,1
2135,103,279,Stay on Guard!,Stay on Guard!,松浦果南,松浦果南,6505,6506,3,1,1
2136,106,279,Evening Descent,Moonlit Descent,津島善子,津島善子,6507,6508,3,1,1
2137,109,279,Nighttime Pool Trip,Night Swim Together,黑澤露比,黑澤露比,6509,6510,5,2,1
2138,102,279,Find the Mermaid,Looking for Mermaids,櫻內梨子,櫻內梨子,6511,6512,4,3,1
2139,101,292,Taste the Orange,Just a Hint of Mikan,高海千歌,高海千歌,6513,6513,4,2,1
2140,102,292,Enjoy It Hot!,Piping Hot Treat,櫻內梨子,櫻內梨子,6514,6514,4,1,1
2141,103,292,I’ll Warm It Up,Keeping You Warm,松浦果南,松浦果南,6515,6515,4,3,1
2142,104,292,Listen Closely,Listen to the Echoes,黑澤黛雅,黑澤黛雅,6516,6516,4,1,1
2143,105,292,A Special Drink,Special Drink,渡邊曜,渡邊曜,6517,6517,4,3,1
