_id,_name,_detailText,_trigger,_triggerValue,_probability,_effectiveMilliSecs,_subTarget,_targetGroupId,_targetSchoolGrade,_effectType,_effectiveValues,_masterReleaseLabelId
20080001,Ciao ♪,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 Aqours 節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"24,23,23","32000,32000,32000","2000,2000,2000",0,200,0,4,"112,114,116",1
20080002,Chairwoman,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"22,21,21","30000,30000,30000","2000,2000,2000",0,0,0,4,"110,112,114",1
20080003,Shiny☆,每達成 {0} 節奏圖示，就有 {1}% 機率<br>判定時間 為 PERFECT 擴大 透過 {3} 等級 持續 {2} 秒.,1,"25,24,24","32000,32000,32000","4000,4000,4000",0,0,0,5,"1,1,1",1
20080004,Fearless Challenger,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"19,18,18","30000,30000,30000","2000,2000,2000",0,0,0,4,"111,113,115",1
20080005,Equestrian Lessons,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 恢復 {3} 體力.,1,"20,19,18","25000,25000,25000",,0,0,0,6,"1,1,1",1
20080006,Out 與 About 與 鞠莉,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"23,22,22","31000,31000,31000","2000,2000,2000",0,0,0,4,"111,113,115",1
20080007,Uchiura is Best!,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"17,16,16","28000,28000,28000","2000,2000,2000",0,0,0,4,"107,109,111",1
20080008,Resort Outfit,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"22,21,21,21,20","30000,30000,30000,30000,30000","2500,2500,2500,3000,3000",0,0,0,4,"110,112,114,116,118",1
20080009,Love Potion,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 恢復 {3} 體力.,2,"22,21,20,19,18","35000,35000,35000,35000,35000",,0,0,0,6,"2,2,2,2,3",1
20080010,Flaming Passion,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"22,21,21,21,20","30000,30000,30000,30000,30000","2500,2500,2500,3000,3000",0,0,0,4,"110,112,114,116,118",1
20080011,So Picturesque,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"25,24,24,24,23,23,23,22,22","33000,33000,33000,33000,33000,33000,33000,33000,33000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"114,116,118,120,122,124,126,128,130",1
20080012,Fruit Carnival!,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"20,19,19,19,18,18,18,17,17","31000,31000,31000,31000,31000,31000,31000,31000,31000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"113,115,117,119,121,123,125,127,129",1
20090001,Crybaby,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 恢復 {3} 體力.,2,"19,18,17","31000,31000,31000",,0,0,0,6,"1,1,1",1
20090002,Bit Shy,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"20,19,19","28000,28000,28000","2000,2000,2000",0,0,0,4,"106,108,110",1
20090003,Sewing Specialist,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"19,18,18","30000,30000,30000","2000,2000,2000",0,0,0,4,"111,113,115",1
20090004,Aim 至 Be Idol,每達成 {0} 節奏圖示，就有 {1}% 機率<br>判定時間 為 PERFECT 擴大 透過 {3} 等級 持續 {2} 秒.,1,"24,23,23","31000,31000,31000","4000,4000,4000",0,0,0,5,"1,1,1",1
20090005,Let's Travel Far Away,每達成 {0} PERFECT 你獲得，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,3,"24,23,23","37000,37000,37000","2000,2000,2000",0,0,0,4,"125,127,129",1
20090006,Waiting On My Sister,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 Aqours 節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"24,23,23","32000,32000,32000","2000,2000,2000",0,200,0,4,"112,114,116",1
20090007,Warm Sandy Beach,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"20,19,19","28000,28000,28000","2000,2000,2000",0,0,0,4,"106,108,110",1
20090008,I Can Do It!,每達成 {0} 節奏圖示，就有 {1}% 機率<br>判定時間 為 PERFECT 擴大 透過 {3} 等級 持續 {2} 秒.,1,"24,23,23,23,22","31000,31000,31000,31000,31000","4500,4500,4500,5000,5000",0,0,0,5,"1,1,1,1,2",1
20090009,Cheerleader Tryout,每達成 {0} PERFECT 你獲得，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,3,"27,26,26,26,25","43000,43000,43000,43000,43000","2500,2500,2500,3000,3000",0,0,0,4,"121,123,125,127,129",1
20090010,露比's Courage,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"20,19,19,19,18","28000,28000,28000,28000,28000","2500,2500,2500,3000,3000",0,0,0,4,"106,108,110,112,114",1
20090011,Sleepyhead,Every {0} seconds，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,4,"9000,8800,8800,8600,8600,8400,8400,8200,8200","39000,39200,39400,39600,39800,40000,40200,40400,40600","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"149,151,153,155,157,159,161,163,165",1
20090012,Flower 至 Accent,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"22,21,21,21,20,20,20,19,19","30000,30000,30000,30000,30000,30000,30000,30000,30000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"110,112,114,116,118,120,122,124,126",1
30010001,Gracefully,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"22,21,21","30000,30000,30000","2000,2000,2000",0,0,0,4,"110,112,114",1
30010002,One Step at Time,每達成 {0} 節奏圖示，就有 {1}% 機率<br>判定時間 為 PERFECT 擴大 透過 {3} 等級 持續 {2} 秒.,1,"22,21,21","29000,29000,29000","4000,4000,4000",0,0,0,5,"1,1,1",1
30010003,Hard Worker,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"19,18,18","30000,30000,30000","2000,2000,2000",0,0,0,4,"111,113,115",1
30010004,Flower 於 Night Sky,Has {1}% 機率 的 恢復<br>{3} 體力 every {0}s.,4,"5000,4900,4800,4700,4600","30000,30200,30400,30600,30800",,0,0,0,6,"2,2,2,2,3",1
30010005,Refreshing Blossoms,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"24,23,23,23,22","32000,32000,32000,32000,32000","2500,2500,2500,3000,3000",0,0,0,4,"112,114,116,118,120",1
30010006,Easter Bunny!,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"24,23,23,23,22","32000,32000,32000,32000,32000","2500,2500,2500,3000,3000",0,0,0,4,"112,114,116,118,120",1
30010007,Right 下一步 至 曜,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"29,28,28,28,27,27,27,26,26","39000,39000,39000,39000,39000,39000,39000,39000,39000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"112,114,116,118,120,122,124,126,128",1
30020001,Little Demon,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"18,17,17","29000,29000,29000","2000,2000,2000",0,0,0,4,"109,111,113",1
30020002,Kasumin!,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 虹咲 節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"24,23,23","32000,32000,32000","2000,2000,2000",0,300,0,4,"112,114,116",1
30020003,Cuteness Research,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 恢復 {3} 體力.,1,"20,19,18","25000,25000,25000",,0,0,0,6,"1,1,1",1
30020004,Canary Kasumin,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"23,22,22,22,21","35000,35000,35000,35000,35000","2500,2500,2500,3000,3000",0,0,0,4,"115,117,119,121,123",1
30020005,Healthy 與 Cute,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"25,24,24,24,23","33000,33000,33000,33000,33000","2500,2500,2500,3000,3000",0,0,0,4,"114,116,118,120,122",1
30020006,Search 與 Kasumin!,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 恢復 {3} 體力.,2,"30,29,28,27,26","53000,53000,53000,53000,53000",,0,0,0,6,"2,2,2,2,3",1
30020007,Rainbow Bread Roll,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"28,27,27,27,26,26,26,25,25","37000,37000,37000,37000,37000,37000,37000,37000,37000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"114,116,118,120,122,124,126,128,130",1
30030001,Red Ribbon,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 分數 gained 來自 PERFECT being 提升 透過 {3} 持續 {2} 秒.,1,"23,22,22","31000,31000,31000","2000,2000,2000",1,0,0,4,"111,113,115",1
30030002,Capable 與 Collected,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 恢復 {3} 體力.,2,"24,23,22","38000,38000,38000",,0,0,0,6,"1,1,1",1
30030003,Theater Club Moonlighter,每達成 {0} PERFECT 你獲得，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,3,"23,22,22","35000,35000,35000","2000,2000,2000",0,0,0,4,"126,128,130",1
30030004,Azure Heroine,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"22,21,21,21,20","30000,30000,30000,30000,30000","2500,2500,2500,3000,3000",0,0,0,4,"110,112,114,116,118",1
30030005,In Search 的 Refreshment,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"23,22,22,22,21","31000,31000,31000,31000,31000","2500,2500,2500,3000,3000",0,0,0,4,"111,113,115,117,119",1
30030006,Tea Time，Break Time,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"21,20,20,20,19","32000,32000,32000,32000,32000","2500,2500,2500,3000,3000",0,0,0,4,"115,117,119,121,123",1
30030007,My True Self,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"27,26,26,26,25,25,25,24,24","43000,43000,43000,43000,43000,43000,43000,43000,43000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"111,113,115,117,119,121,123,125,127",1
30040001,Magazine Model,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"21,20,20","29000,29000,29000","2000,2000,2000",0,0,0,4,"108,110,112",1
30040002,Reliable Ally,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"19,18,18","30000,30000,30000","2000,2000,2000",0,0,0,4,"111,113,115",1
30040003,With Self Discipline,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 恢復 {3} 體力.,1,"23,22,21","28000,28000,28000",,0,0,0,6,"1,1,1",1
30040004,Fragrant Folding Fan,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"24,23,23,23,22","32000,32000,32000,32000,32000","2500,2500,2500,3000,3000",0,0,0,4,"112,114,116,118,120",1
30040005,Passion 於 My Heart,Every time 你獲得 {0} combo，there is {1}% 機率<br>判定時間 為 PERFECT 擴大 透過 {3} 等級 持續 {2} 秒.,2,"20,19,19,19,18","34000,34000,34000,34000,34000","4500,4500,4500,5000,5000",0,0,0,5,"1,1,1,1,2",1
30040006,Sometimes Cute's Way,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"21,20,20,20,19","29000,29000,29000,29000,29000","2500,2500,2500,3000,3000",0,0,0,4,"108,110,112,114,116",1
30040007,In Pursuit 的 Quality,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"30,29,29,29,28,28,28,27,27","49000,49000,49000,49000,49000,49000,49000,49000,49000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"108,110,112,114,116,118,120,122,124",1
30050001,Everyone's Sun,每達成 {0} PERFECT 你獲得，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,3,"24,23,23","37000,37000,37000","2000,2000,2000",0,0,0,4,"125,127,129",1
30050002,Helper,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 恢復 {3} 體力.,1,"22,21,20","27000,27000,27000",,0,0,0,6,"1,1,1",1
30050003,Ambition,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 虹咲 節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"24,23,23","32000,32000,32000","2000,2000,2000",0,300,0,4,"112,114,116",1
30050004,Summertime Sunshine,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"22,21,21,21,20","30000,30000,30000,30000,30000","2500,2500,2500,3000,3000",0,0,0,4,"110,112,114,116,118",1
30050005,Bursting 與 Smiles,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"23,22,22,22,21","35000,35000,35000,35000,35000","2500,2500,2500,3000,3000",0,0,0,4,"115,117,119,121,123",1
30050006,Happy Easter!,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"20,19,19,19,18","28000,28000,28000,28000,28000","2500,2500,2500,3000,3000",0,0,0,4,"106,108,110,112,114",1
30050007,Change 的 Pace,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"26,25,25,25,24,24,24,23,23","34000,34000,34000,34000,34000,34000,34000,34000,34000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"115,117,119,121,123,125,127,129,131",1
30060001,At My Own Pace,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 恢復 {3} 體力.,2,"20,19,18","32000,32000,32000",,0,0,0,6,"1,1,1",1
30060002,Zzz...,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"18,17,17","29000,29000,29000","2000,2000,2000",0,0,0,4,"109,111,113",1
30060003,As Big Sister,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"23,22,22","31000,31000,31000","2000,2000,2000",0,0,0,4,"111,113,115",1
30060004,Summertime Dreamland,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 恢復 {3} 體力.,1,"24,23,22,21,20","29000,29000,29000,29000,29000",,0,0,0,6,"2,2,2,2,3",1
30060005,Tranquil Morning Trip,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"21,20,20,20,19","32000,32000,32000,32000,32000","2500,2500,2500,3000,3000",0,0,0,4,"115,117,119,121,123",1
30060006,Follow Rabbit,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"20,19,19,19,18","28000,28000,28000,28000,28000","2500,2500,2500,3000,3000",0,0,0,4,"106,108,110,112,114",1
30060007,Sisterly Meal,Has {1}% 機率 的 恢復<br>{3} 體力 every {0}s.,4,"5000,4900,4800,4700,4600,4500,4400,4300,4200","30000,30200,30400,30600,30800,31000,31200,31400,31600",,0,0,0,6,"3,3,3,3,4,4,4,4,5",1
30070001,Hot-Blooded Drive,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 恢復 {3} 體力.,1,"24,23,22","29000,29000,29000",,0,0,0,6,"1,1,1",1
30070002,Heroic Transformation,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 虹咲 節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"23,22,22","31000,31000,31000","2000,2000,2000",0,300,0,4,"111,113,115",1
30070003,Passionate Soul,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"18,17,17","29000,29000,29000","2000,2000,2000",0,0,0,4,"109,111,113",1
30070004,Shining Under Sun,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"23,22,22,22,21","31000,31000,31000,31000,31000","2500,2500,2500,3000,3000",0,0,0,4,"111,113,115,117,119",1
30070005,Crimson Pinwheel,Every time 你獲得 {0} combo，there is {1}% 機率<br>判定時間 為 PERFECT 擴大 透過 {3} 等級 持續 {2} 秒.,2,"22,21,21,21,20","37000,37000,37000,37000,37000","4500,4500,4500,5000,5000",0,0,0,5,"1,1,1,1,2",1
30070006,I Found Egg!,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"24,23,23,23,22","37000,37000,37000,37000,37000","2500,2500,2500,3000,3000",0,0,0,4,"114,116,118,120,122",1
30070007,Professing My Love!,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"28,27,27,27,26,26,26,25,25","37000,37000,37000,37000,37000,37000,37000,37000,37000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"114,116,118,120,122,124,126,128,130",1
30080001,Calm but Headstrong,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 恢復 {3} 體力.,1,"25,24,23","30000,30000,30000",,0,0,0,6,"1,1,1",1
30080002,Swiss Air,每達成 {0} PERFECT 你獲得，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,3,"25,24,24","39000,39000,39000","2000,2000,2000",0,0,0,4,"124,126,128",1
30080003,Everyone's Support,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"21,20,20","29000,29000,29000","2000,2000,2000",0,0,0,4,"108,110,112",1
30080004,Summer Sun Peeks In,Every time 你獲得 {0} combo，there is {1}% 機率<br>判定時間 為 PERFECT 擴大 透過 {3} 等級 持續 {2} 秒.,2,"20,19,19,19,18","34000,34000,34000,34000,34000","4500,4500,4500,5000,5000",0,0,0,5,"1,1,1,1,2",1
30080005,Cooling Off 與 Shaved Ice,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"22,21,21,21,20","30000,30000,30000,30000,30000","2500,2500,2500,3000,3000",0,0,0,4,"110,112,114,116,118",1
30080006,I Found Cutest Egg,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"22,21,21,21,20","30000,30000,30000,30000,30000","2500,2500,2500,3000,3000",0,0,0,4,"110,112,114,116,118",1
30080007,Gentle Sunshine Filter In,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"25,24,24,24,23,23,23,22,22","39000,39000,39000,39000,39000,39000,39000,39000,39000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"113,115,117,119,121,123,125,127,129",1
30090001,What I Want 至 Do,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"17,16,16","28000,28000,28000","2000,2000,2000",0,0,0,4,"107,109,111",1
30090002,Forming Bonds,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 恢復 {3} 體力.,2,"24,23,22","38000,38000,38000",,0,0,0,6,"1,1,1",1
30090003,璃奈-chan Board,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 分數 gained 來自 PERFECT being 提升 透過 {3} 持續 {2} 秒.,1,"23,22,22","31000,31000,31000","2000,2000,2000",1,0,0,4,"111,113,115",1
30090004,璃奈-chan Fan,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"25,24,24,24,23","39000,39000,39000,39000,39000","2500,2500,2500,3000,3000",0,0,0,4,"113,115,117,119,121",1
30090005,Spot 至 Cool Off,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"24,23,23,23,22","32000,32000,32000,32000,32000","2500,2500,2500,3000,3000",0,0,0,4,"112,114,116,118,120",1
30090006,Easter Balloon,Every time 你獲得 {0} combo，there is {1}% 機率<br>判定時間 為 PERFECT 擴大 透過 {3} 等級 持續 {2} 秒.,2,"22,21,21,21,20","37000,37000,37000,37000,37000","4500,4500,4500,5000,5000",0,0,0,5,"1,1,1,1,2",1
30090007,Cat-Walker Extraordinaire,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 恢復 {3} 體力.,1,"26,25,24,23,22,21,20,19,18","31000,31000,31000,31000,31000,31000,31000,31000,31000",,0,0,0,6,"3,3,3,3,4,4,4,4,5",1
30100001,Where Dreams Begin,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"17,16,16","28000,28000,28000","2000,2000,2000",0,0,0,4,"107,109,111",1
30100002,For Everyone's Sake,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 虹咲 節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"24,23,23","32000,32000,32000","2000,2000,2000",0,300,0,4,"112,114,116",1
30100003,Steady Effort,每達成 {0} 節奏圖示，就有 {1}% 機率<br>判定時間 為 PERFECT 擴大 透過 {3} 等級 持續 {2} 秒.,1,"23,22,22","30000,30000,30000","4000,4000,4000",0,0,0,5,"1,1,1",1
30100004,Fluttering Flowers,每達成 {0} PERFECT 你獲得，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,3,"26,25,25,25,24","41000,41000,41000,41000,41000","2500,2500,2500,3000,3000",0,0,0,4,"123,125,127,129,131",1
30100005,Blooming 於 Shade,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"23,22,22,22,21","35000,35000,35000,35000,35000","2500,2500,2500,3000,3000",0,0,0,4,"115,117,119,121,123",1
30100006,Symbol 的 Revival,Has {1}% 機率 的 恢復<br>{3} 體力 every {0}s.,4,"7000,6900,6800,6700,6600","42000,42200,42400,42600,42800",,0,0,0,6,"2,2,2,2,3",1
30100007,Diligence!,Every {0} seconds，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,4,"5000,4800,4800,4600,4600,4400,4400,4200,4200","34000,34200,34400,34600,34800,35000,35200,35400,35600","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"95,97,99,101,103,105,107,109,111",1
30110001,Grade-跳過per,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 恢復 {3} 體力.,1,"20,19,18","25000,25000,25000",,0,0,0,6,"1,1,1",1
30110002,New Yorker,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"20,19,19","28000,28000,28000","2000,2000,2000",0,0,0,4,"106,108,110",1
30110003,My 歌曲,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"20,19,19","31000,31000,31000","2000,2000,2000",0,0,0,4,"113,115,117",1
30110004,Trying on Yukata,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"24,23,23,23,22","32000,32000,32000,32000,32000","2500,2500,2500,3000,3000",0,0,0,4,"112,114,116,118,120",1
30110005,Oh，Sweet Ramune,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"23,22,22,22,21","31000,31000,31000,31000,31000","2500,2500,2500,3000,3000",0,0,0,4,"111,113,115,117,119",1
30110006,Where Are Eggs?,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"23,22,22,22,21","35000,35000,35000,35000,35000","2500,2500,2500,3000,3000",0,0,0,4,"115,117,119,121,123",1
30110007,All-Out Composing,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"25,24,24,24,23,23,23,22,22","33000,33000,33000,33000,33000,33000,33000,33000,33000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"114,116,118,120,122,124,126,128,130",1
30120001,Mou Man Tai！No Prob!,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"22,21,21","30000,30000,30000","2000,2000,2000",0,0,0,4,"110,112,114",1
30120002,Born 於 Hong Kong,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"20,19,19","31000,31000,31000","2000,2000,2000",0,0,0,4,"113,115,117",1
30120003,I Can Do Anything,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 恢復 {3} 體力.,2,"23,22,21","36000,36000,36000",,0,0,0,6,"1,1,1",1
30120004,Nonchalant Strut,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"23,22,22,22,21","35000,35000,35000,35000,35000","2500,2500,2500,3000,3000",0,0,0,4,"115,117,119,121,123",1
