_id,_num,_masterVoiceId,_masterCharacterId,_systemVoiceType,_value,_textJa,_textEn,_masterReleaseLabelId
21,4,40021004,3003,1,0,I use aroma diffuser before bed，與 it helps calm my nerves.,,1
21,5,40021005,3003,0,0,I got至prepare為霞's mini test!,,1
21,6,40021006,3003,1,0,When I used pillow 彼方 recommended，I drifted off於instant!,,1
21,7,40021007,3003,2,0,I will do my homework as soon as I get home。It will spell trouble if I put it off為too long.,,1
21,8,40021008,3003,3,0,I'm going至take Ophelia為walk。Would you like至join me?,,1
21,9,40021009,3003,4,0,Ophelia will hold her favorite stick於her mouth與never let go。Haha，she's little rascal.,,1
21,10,40021010,3003,5,0,I can be 你的tour guide if you go至Kamakura！There are so many wonderful places there.,,1
21,11,40021011,3003,6,0,Huh？My ribbon is crooked？Please fix it!,,1
21,12,40021012,3003,7,0,Will you go至movies與me？There's really amazing film I want至see!,,1
21,13,40021013,3003,8,0,When you root為me，I feel so pleased.,,1
21,14,40021014,3003,9,0,truth is I would like you至stay..。Never mind，it's nothing!,,1
21,15,40021015,3003,10,0,I want new lip balm。Would you go 商店ping與me?,,1
21,16,40021016,3003,11,0,Once you start reading interesting book，you just can't put it down，right?,,1
21,17,40021017,3003,12,0,Can I ask為你的advice regarding direction的next 演唱會?,,1
21,18,40021018,3003,13,0,I need至reflect on today's practice.,,1
21,19,40021019,3003,14,0,sun is rising on another day!,,1
21,20,40021020,3003,15,0,Oh，I need至return my library book!,,1
21,21,40021021,3003,16,0,Good work today。Let's take it easy now.,,1
21,22,40021022,3003,17,0,*yawn* Good night...,,1
21,23,40021023,3003,19,0,It's flowering season!,,1
21,24,40021024,3003,20,0,vegetation is so lush與pretty!,,1
21,25,40021025,3003,21,0,It really feels like autumn 當 sky is so clear!,,1
21,26,40021026,3003,22,0,I always want至drink hot cocoa whenever it's winter.,,1
21,27,40021027,3003,18,0,Is there anything I can do至help?,,1
21,28,40021028,3003,18,0,Do you need something?,,1
21,29,40021029,3003,18,0,Yes，can I help you?,,1
21,30,40021030,3003,18,0,Eek！Haha，please stop!,,1
21,31,40021031,3003,18,0,Huh?,,1
21,32,40021032,3003,18,0,What is it?,,1
21,33,40021033,3003,18,0,Urgh...,,1
21,34,40021034,3003,18,0,Are you trying至make me angry?,,1
21,35,40021035,3003,18,0,Fine，just為today.,,1
21,36,40021036,3003,18,0,Oh，I'm embarrassed...,,1
21,37,40021037,3003,18,0,曜 want至do that here？I guess it's fine...,,1
21,38,40021038,3003,24,0,There is 劇情 I want至see.,,1
21,39,40021039,3003,25,0,There are Goals？How exciting.,,1
21,40,40021040,3003,26,0,I want至participate於演唱會!,,1
21,41,40021041,3003,27,0,I can keep going!,,1
21,42,40021042,3003,28,0,I want至sing more!,,1
21,43,40021043,3003,29,0,練習s are fun.,,1
21,44,40021044,3003,30,0,What kind的練習 is it？Well，no matter。I will still try my best!,,1
21,45,40021045,3003,31,0,曜 got present.,,1
21,46,40021046,3003,32,0,I wonder who we will meet next。I'm looking forward至it.,,1
21,47,40021047,3003,33,0,It looks like you got some kind的new notification。Let us have look.,,1
21,48,40021048,3003,34,0,There於middle的event。Why don't we join，too?,,1
21,49,40021049,3003,35,0,Will you check 劇情?,,1
21,50,40021050,3003,36,0,Let us go see our friends!,,1
21,51,40021051,3003,37,0,It's only natural至do what you love..。What I want is what lies ahead.,,1
21,52,40021052,3003,46,0,I'm 櫻坂雫。I'll do my best as actor與學園偶像!,,1
21,53,40021053,3003,47,0,basics are important!,,1
21,54,40021054,3003,48,0,Please watch me!,,1
21,55,40021055,3003,49,0,I want至perform!,,1
21,56,40021056,3003,40,0,我會加油！,,1
21,57,40021057,3003,40,0,Please watch me!,,1
21,58,40021058,3003,40,0,Here I go!,,1
21,59,40021059,3003,38,0,Hehe，we did it!,,1
21,60,40021060,3003,38,0,Were you watching me?,,1
21,61,40021061,3003,38,0,I'd like if you p提升 me!,,1
21,62,40021062,3003,38,0,I feel like I can do anything whenever you're there至support me.,,1
21,63,40021063,3003,38,0,What great success!,,1
21,64,40021064,3003,39,0,Urgh，I feel dejected...,,1
21,65,40021065,3003,39,0,We should practice more...,,1
21,66,40021066,3003,41,0,I received 獎勵.,,1
21,67,40021067,3003,41,0,We should keep practicing與strive為better!,,1
21,68,40021068,3003,41,0,Is this much...all right?,,1
21,69,40021069,3003,41,0,I'm so glad I kept fighting.,,1
21,70,40021070,3003,41,0,Would you compliment me?,,1
21,71,40021071,3003,41,0,If you praise me，I would be really happy...,,1
21,72,40021072,3003,41,0,It's all thanks至你的support.,,1
21,73,40021073,3003,42,0,Thank you為always watching over me。曜 give me strength至keep trying.,,1
21,74,40021074,3003,42,0,Your gaze lifts me up.,,1
21,75,40021075,3003,42,0,曜're always giving me push I need.,,1
21,76,40021076,3003,42,0,Did my performance reach 你的heart?,,1
21,77,40021077,3003,42,0,I felt relieved 當 I saw 你的face來自stage.,,1
21,78,40021078,3003,42,0,I want you至keep watching over me moving forward...,,1
21,79,40021079,3003,42,0,I feel invigorated whenever I see 你的face!,,1
21,80,40021080,3003,43,0,Did I improve?,,1
21,81,40021081,3003,44,0,I want you至see all的my hard work at play!,,1
21,82,40021082,3003,45,0,Please look forward至next 演唱會!,,1
21,83,40021083,3003,23,1,Happy New Year。I'm so happy we can spend first day的year together.,,1
21,84,40021084,3003,23,2,Today is Setsubun。I heard if you eat same number的soybeans as 你的age，you will be於good health.,,1
21,85,40021085,3003,23,3,Umm，I...made chocolate。Can I give it至you?,,1
21,86,40021086,3003,23,4,ceremonial kimono Hina dolls wear is marvelous。I would love至play roll的someone來自their era.,,1
21,87,40021087,3003,23,5,This is thank you為Valentine's chocolate I gave you？Oh，thank you！Hehe，I wasn't expecting this.,,1
21,88,40021088,3003,23,6,Today is Children's Day。I would love至play role的samurai along與headpiece.,,1
21,89,40021089,3003,23,7,Today is Star Festival。Let's write down our wishes.,,1
21,90,40021090,3003,23,8,Today is Marine Day。It's fairly hot out。Would you like至go swimming於Kamakura's sea?,,1
21,91,40021091,3003,23,9,It's time為harvest festival。I bought moon dumplings.,,1
21,92,40021092,3003,23,10,Happy Halloween！I have confidence於acting as ghost。Do you want至see?,,1
21,93,40021093,3003,23,11,Merry Christmas！I can't wait至enjoy party與everyone!,,1
21,94,40021094,3003,23,12,Thank you為supporting me this year。Will you be與me next year，too?,,1
21,95,40021095,3003,23,31,步夢，happy birthday。I respect how hard you work於everything you do!,,1
21,96,40021096,3003,23,32,霞，happy birthday。Let's enjoy some crêpes together。Of course it will be my treat!,,1
21,97,40021097,3003,23,33,Thank you為celebrating my birthday！Hehe，I've grown up little!,,1
21,98,40021098,3003,23,34,果林，happy birthday。Let's stretch together today!,,1
21,99,40021099,3003,23,35,愛，happy birthday。I want至learn how至be positive like you!,,1
21,100,40021100,3003,23,36,彼方，happy birthday。I found best place至take nap！Let me show you!,,1
21,101,40021101,3003,23,37,雪菜，happy birthday。I want至share expression的love於你的heart至whole world!,,1
21,102,40021102,3003,23,38,艾瑪，happy birthday。I got this cute hair accessory為你，so I would love if you wore it!,,1
21,103,40021103,3003,23,39,璃奈，happy birthday。曜 should share this parfait與me。♪,,1
21,104,40021104,3003,23,40,栞子，happy birthday。Let's spend day together!,,1
21,105,40021105,3003,23,41,米雅，happy birthday。I can play catch與you today！Catch!,,1
21,106,40021106,3003,23,42,嵐珠，happy birthday。I want至have amazing presence like you!,,1
21,107,40021107,3003,23,52,I know you'll always take pictures at just right angles。Hehe，I'm looking forward至today。♪,,223062402
21,108,40021108,3003,23,53,Thank you為always writing about me。I'll polish my moves even more so 你可以see me shine...,,223101514
22,1,40022001,3004,0,0,If you want quality sleep，then beauty sleep is essential。These are just basics.,,1
22,2,40022002,3004,1,0,I have club activities soon。I will work hard!,,1
22,3,40022003,3004,0,0,Hey，will you help me stretch?,,1
22,4,40022004,3004,1,0,I forgot...my homework...,,1
22,5,40022005,3004,0,0,On our next day off，will you go至café與me?,,1
22,6,40022006,3004,1,0,I can't believe so many people are cheering為me。It feels like I'm dreaming.,,1
22,7,40022007,3004,2,0,I-I'm not lost 或 anything！I'm just going為little walk，is all.,,1
22,8,40022008,3004,3,0,I'll show you around island where I was born.,,1
22,9,40022009,3004,4,0,I will accompany you至zoo。♪,,1
22,10,40022010,3004,5,0,Don't I get tired的only eating salad，you ask？I get creative與dressings，so no，I don't.,,1
22,11,40022011,3004,6,0,曜're watching someone else's video 再次...,,1
22,12,40022012,3004,7,0,I'm thinking的buying new hat。If you'd like，can we buy matching designs?,,1
22,13,40022013,3004,8,0,When you fix 你的gaze on me，it fills me與passion.,,1
22,14,40022014,3004,9,0,I devote myself至my passions because的你的support。Thank you.,,1
22,15,40022015,3004,10,0,曜 should rely on me sometimes。It's not fair if you're always supporting me right?,,1
22,16,40022016,3004,11,0,Have you seen 艾瑪？I've been looking為her，but I can't find her anywhere.,,1
22,17,40022017,3004,12,0,When getting於shape，foc使用 on my form is more important than losing weight。I must keep balanced figure.,,1
22,18,40022018,3004,13,0,*yawn* Ah，did you see me make weird face just now？Don't tell anyone!,,1
22,19,40022019,3004,14,0,Why am I so tired於morning...,,1
22,20,40022020,3004,15,0,Let's get rejuvenated!,,1
22,21,40022021,3004,16,0,I want至take nice warm bath.,,1
22,22,40022022,3004,17,0,Good night。Sweet dreams.,,1
22,23,40022023,3004,19,0,This time的year is nice與warm。I wonder if I should go on stroll.,,1
22,24,40022024,3004,20,0,I bought new bathing suit！Why don't we go至pool?,,1
22,25,40022025,3004,21,0,I'd like hot cup的herbal tea。Would you like至join me?,,1
22,26,40022026,3004,22,0,When it's cold，my muscles get stiff。I have至make sure至stretch more than usual.,,1
22,27,40022027,3004,18,0,Allow me至support 你，too.,,1
22,28,40022028,3004,18,0,Oh，are you interested?,,1
22,29,40022029,3004,18,0,Hey...you're pretty naughty.,,1
22,30,40022030,3004,18,0,Ahh！Hey，quit messing around!,,1
22,31,40022031,3004,18,0,Huh?,,1
22,32,40022032,3004,18,0,What's wrong...,,1
22,33,40022033,3004,18,0,I've had enough...,,1
22,34,40022034,3004,18,0,曜 are irking me.,,1
22,35,40022035,3004,18,0,Ugh，I cannot deal與you.,,1
22,36,40022036,3004,18,0,I-I'm not shy 或 anything!,,1
22,37,40022037,3004,18,0,Why are you doing that here?!,,1
22,38,40022038,3004,24,0,There's 劇情.,,1
22,39,40022039,3004,25,0,Whenever you're ready.,,1
22,40,40022040,3004,26,0,Do you want至watch my 演唱會?,,1
22,41,40022041,3004,27,0,I can still push forward.,,1
22,42,40022042,3004,28,0,I want至sing even more!,,1
22,43,40022043,3004,29,0,If I put於effort，I will see results.,,1
22,44,40022044,3004,30,0,I want至show you not only my beauty，but other things，too.,,1
22,45,40022045,3004,31,0,It seems like you got present.,,1
22,46,40022046,3004,32,0,曜 can't win people's hearts與attraction alone.,,1
22,47,40022047,3004,33,0,Oh，you have new information.,,1
22,48,40022048,3004,34,0,There's event。We have至join!,,1
22,49,40022049,3004,35,0,I'd like...if you read 劇情.,,1
22,50,40022050,3004,36,0,I'm interested於你的rivals.,,1
22,51,40022051,3004,37,0,What version的me do you want至see？Can you tell me?,,1
22,52,40022052,3004,46,0,朝香果林 here。I'll make sure 你的eyes stay glued至me。♡,,1
22,53,40022053,3004,47,0,This is just beginning!,,1
22,54,40022054,3004,48,0,Awesome!,,1
22,55,40022055,3004,49,0,Look at me!,,1
22,56,40022056,3004,40,0,Well，let's go.,,1
22,57,40022057,3004,40,0,Time至shine.,,1
22,58,40022058,3004,40,0,Your gaze is fixed on me.,,1
22,59,40022059,3004,38,0,Hehe，what huge success.,,1
22,60,40022060,3004,38,0,Did you see me？I could do it because you were supporting me.,,1
22,61,40022061,3004,38,0,Awesome!,,1
22,62,40022062,3004,38,0,That's perfection為you!,,1
22,63,40022063,3004,38,0,I'll sing just為you.,,1
22,64,40022064,3004,39,0,My abilities were not enough。I should review.,,1
22,65,40022065,3004,39,0,Let's use this loss至push us forward.,,1
22,66,40022066,3004,41,0,Our bond is getting stronger.,,1
22,67,40022067,3004,41,0,Did I steal 你的heart?,,1
22,68,40022068,3004,41,0,Haha，how about that?,,1
22,69,40022069,3004,41,0,Nicely done!,,1
22,70,40022070,3004,41,0,My hard work 付費 off.,,1
22,71,40022071,3004,41,0,I feel satisfied since we had great 演唱會.,,1
22,72,40022072,3004,41,0,It's all thanks至you.,,1
22,73,40022073,3004,42,0,I want至hear 你的thoughts.,,1
22,74,40022074,3004,42,0,Do you understand my feelings?,,1
22,75,40022075,3004,42,0,We should celebrate.,,1
22,76,40022076,3004,42,0,We've come so far...,,1
22,77,40022077,3004,42,0,This is 證明的our hard work.,,1
22,78,40022078,3004,42,0,It's because you're於my corner.,,1
22,79,40022079,3004,42,0,I'm grateful至you.,,1
22,80,40022080,3004,43,0,Please focus only on me!,,1
22,81,40022081,3004,44,0,Did I progress?,,1
22,82,40022082,3004,45,0,I want至become even better。Watch me!,,1
22,83,40022083,3004,23,1,Happy New Year。Let's take it easy today。Come on，don't be shy.,,1
22,84,40022084,3004,23,2,Today is Setsubun。I'm going all out與soybeans!,,1
22,85,40022085,3004,23,3,What day is it？Oh，你的face is bit flushed。Are you expecting some chocolate？Hehe，please look forward至it.,,1
22,86,40022086,3004,23,4,It's Hina Festival。 dorm lounge is decorated與Hina dolls。Let's go see them!,,1
22,87,40022087,3004,23,5,I'm expecting something來自you today。Do you know what it is?,,1
22,88,40022088,3004,23,6,Today is Children's Day。I'm going與艾瑪至buy Kashiwa mochi。Would you like至come?,,1
22,89,40022089,3004,23,7,Do you know what my wish is？Can you read my mind?,,1
22,90,40022090,3004,23,8,It's Marine Day，so let's go至beach。Which bathing suit should I choose..。Can you pick it out為me?,,1
22,91,40022091,3004,23,9,Today is harvest festival。Let's watch harvest moon together.,,1
22,92,40022092,3004,23,10,Today is Halloween。What costume should I wear?,,1
22,93,40022093,3004,23,11,Merry Christmas！Let's have our own gift 交換.,,1
22,94,40022094,3004,23,12,This year went透過so fast。I think it's because you were與me。Please stay透過my side next year，too.,,1
22,95,40022095,3004,23,31,千砂都，happy birthday。It encourages me whenever I see 你的hard work.,,1
22,96,40022096,3004,23,32,霞，happy birthday。I feel happy whenever I see you.,,1
22,97,40022097,3004,23,33,雫，happy birthday。I want you至play role的girl like me one day.,,1
22,98,40022098,3004,23,34,曜 re成員ed my birthday Hehe，I'm glad。Thanks。I might ask you至give me special gift.,,1
22,99,40022099,3004,23,35,愛，happy birthday。Your power至bring people together is 你的greatest weapon.,,1
22,100,40022100,3004,23,36,彼方，happy birthday。曜 always persevere though tough times，與 I want至be 你的support.,,1
22,101,40022101,3004,23,37,雪菜，happy birthday。Please let me help you reach 你的dreams.,,1
22,102,40022102,3004,23,38,艾瑪，happy birthday。曜're always spoiling me，but you should rely on me sometimes too.,,1
22,103,40022103,3004,23,39,璃奈，happy birthday。I'm going至take you至zoo today。♪,,1
22,104,40022104,3004,23,40,栞子，happy birthday。Since you're always serious，so I want至pamper you1次於while.,,1
22,105,40022105,3004,23,41,米雅，happy birthday。I'm going至take you至so many places today!,,1
22,106,40022106,3004,23,42,嵐珠，happy birthday。Allow me至choose 你的dress為你的birthday party!,,1
22,107,40022107,3004,23,52,I hope you're ready至have so much fun you'll forget至do 你的job！♡,,223062402
22,108,40022108,3004,23,53,Has it only been...half year since we met？It feels like we've been friends forever...,,223101514
23,1,40023001,3005,0,0,Hey，let's go至karaoke！And then arcade！Oh，與 after that，bowling!,,1
23,2,40023002,3005,1,0,Maybe I should stretch.,,1
23,3,40023003,3005,0,0,I'm going至cheer on basketball team。Will you come 與?,,1
23,4,40023004,3005,1,0,I found new café。Let's go together!,,1
23,5,40023005,3005,0,0,I should eat good lunch至prepare me為club activites!,,1
23,6,40023006,3005,1,0,100 running puns透過yours truely！Doesn't that sound fun?,,1
23,7,40023007,3005,2,0,I'm going至Rinari's place至play some games。曜 wanna come？Let's play!,,1
23,8,40023008,3005,3,0,Whenever we talk，I feel like time goes透過so fast.,,1
23,9,40023009,3005,4,0,曜 gotta HAND it至me為使用 this hand 粉絲 so brilliantly。Geddit?,,1
23,10,40023010,3005,5,0,I want至go somewhere fun。How about you?,,1
23,11,40023011,3005,6,0,I'm going至MIsato's place！I have so many things I want至talk about.,,1
23,12,40023012,3005,7,0,Help me與my pun practice！I want至see 你的reaction至my jokes.,,1
23,13,40023013,3005,8,0,Will you come over至eat some monjayaki？It's on house。♪,,1
23,14,40023014,3005,9,0,Every day is so much fun because I'm與you.,,1
23,15,40023015,3005,10,0,I'm really motivated whenever you cheer me on.,,1
23,16,40023016,3005,11,0,I'm strong至finish，because I eat my spinach！Just kidding.,,1
23,17,40023017,3005,12,0,Being 學園偶像 is so fun!,,1
23,18,40023018,3005,13,0,Awesome work today!,,1
23,19,40023019,3005,14,0,I wonder what new things I will learn today。I can't wait!,,1
23,20,40023020,3005,15,0,I love running because I feel so refreshed after。I wonder where I should run today.,,1
23,21,40023021,3005,16,0,I moved around bunch today，so now I want至relax於bathtub.,,1
23,22,40023022,3005,17,0,Tomorrow's early start，so I should get至bed..。Night...,,1
23,23,40023023,3005,19,0,It's such nice，warm weather。Perfect weather為演唱會！Don't you think?,,1
23,24,40023024,3005,20,0,Let's go get some ice cream。What flavor do you like？I have so many favorites I can't choose.,,1
23,25,40023025,3005,21,0,Fall is perfect time為sports。Let's go running!,,1
23,26,40023026,3005,22,0,It's cold！It's already winter，huh？Umm...can you come bit closer與warm me up?,,1
23,27,40023027,3005,18,0,Do you need help與something?,,1
23,28,40023028,3005,18,0,If you need help，愛 can do it!,,1
23,29,40023029,3005,18,0,What?！Is it private chat?,,1
23,30,40023030,3005,18,0,Hahaha，wait！Not there!,,1
23,31,40023031,3005,18,0,Ahh！曜 scared me.,,1
23,32,40023032,3005,18,0,Hm？What is it?,,1
23,33,40023033,3005,18,0,Heeey!,,1
23,34,40023034,3005,18,0,Hey，quit it!,,1
23,35,40023035,3005,18,0,I guess I will allow it.,,1
23,36,40023036,3005,18,0,Ehehe...,,1
23,37,40023037,3005,18,0,Bwaaahh!,,1
23,38,40023038,3005,24,0,Read 劇情!,,1
23,39,40023039,3005,25,0,Oh？What is it？Goals？曜've got guts!,,1
23,40,40023040,3005,26,0,Oh，can I sing 再次?,,1
23,41,40023041,3005,27,0,Please let me sing some more!,,1
23,42,40023042,3005,28,0,愛 still got it!,,1
23,43,40023043,3005,29,0,I'll do my best 期間 practice.,,1
23,44,40023044,3005,30,0,I killed it!,,1
23,45,40023045,3005,31,0,曜 got present。Go on，don't be shy.,,1
23,46,40023046,3005,32,0,愛 love you all!,,1
23,47,40023047,3005,33,0,Hm？曜 got new information.,,1
23,48,40023048,3005,34,0,There's event！We have至do it!,,1
23,49,40023049,3005,35,0,曜 have unread 劇情。Read it!,,1
23,50,40023050,3005,36,0,Let's get everyone together與go hang out!,,1
23,51,40023051,3005,37,0,Hmm..。What puns should I tell everyone today...,,1
23,52,40023052,3005,46,0,Heyo！I'm 宮下愛！I love doing fun things與everyone！Let's make best memories!,,1
23,53,40023053,3005,47,0,Take that!,,1
23,54,40023054,3005,48,0,Wooo!,,1
23,55,40023055,3005,49,0,I still got it!,,1
23,56,40023056,3005,40,0,Alrighty，let's go!,,1
23,57,40023057,3005,40,0,Ready至go!,,1
23,58,40023058,3005,40,0,愛 will sing為you!,,1
23,59,40023059,3005,38,0,Yippie!,,1
23,60,40023060,3005,38,0,Spectacular!,,1
23,61,40023061,3005,38,0,Perfect!,,1
23,62,40023062,3005,38,0,Ehehe，tell me I'm great!,,1
23,63,40023063,3005,38,0,Awesome!,,1
23,64,40023064,3005,39,0,Urgh..。I'll try harder next time!,,1
23,65,40023065,3005,39,0,愛 can do even more！I just got至pull myself together!,,1
23,66,40023066,3005,41,0,huge success!,,1
23,67,40023067,3005,41,0,That's bunch!,,1
23,68,40023068,3005,41,0,Wow，we got this much?,,1
23,69,40023069,3005,41,0,Ahem!,,1
23,70,40023070,3005,41,0,For MONumental effort，you only need MONjayaki！♪,,1
23,71,40023071,3005,41,0,Lucky!,,1
23,72,40023072,3005,41,0,Here's 你的獎勵!,,1
23,73,40023073,3005,42,0,This is crazy amazing!,,1
23,74,40023074,3005,42,0,I'm glad I did my best!,,1
23,75,40023075,3005,42,0,I've never been this happy!,,1
23,76,40023076,3005,42,0,I want至brag至everyone。♪,,1
23,77,40023077,3005,42,0,How exciting!,,1
23,78,40023078,3005,42,0,I want至do more 演唱會!,,1
23,79,40023079,3005,42,0,I'm so happy，I can't keep still!,,1
23,80,40023080,3005,43,0,My energy is at it's max!,,1
23,81,40023081,3005,44,0,愛 want至see all kinds的different places!,,1
23,82,40023082,3005,45,0,I'm all fired up!,,1
23,83,40023083,3005,23,1,Happy New Year！I also want至have exciting 演唱會 this year too!,,1
23,84,40023084,3005,23,2,It's Setsubun。Let's invite everyone與have bean throwing party!,,1
23,85,40023085,3005,23,3,It's Valentine's Day！Take it！I put aaalll的my feelings into it!,,1
23,86,40023086,3005,23,4,Today is Hina Festival！I wonder how heavy Hina dolls' twelve-layered kimono is？I would like至try it on1次.,,1
23,87,40023087,3005,23,5,Huh，you're giving this至me？Ah，it's White Day...,,1
23,88,40023088,3005,23,6,5月 5th is Children's Day！I want至eat Kashiwa mochi.,,1
23,89,40023089,3005,23,7,What kind的wish are you going至write on 你的Star Festival paper？曜 can tell me!,,1
23,90,40023090,3005,23,8,Today's Marine Day。I think I'll go running on beach。Come on，let's go!,,1
23,91,40023091,3005,23,9,moon on Moon Festival is so pretty。I could watch it forever.,,1
23,92,40023092,3005,23,10,Happy Halloween！曜 have至give me candy 或..。Oh，you have some？Aw，I wanted至play trick on you.,,1
23,93,40023093,3005,23,11,Merry Christmas！What kind的present did 你獲得來自Santa?,,1
23,94,40023094,3005,23,12,Huh?！Today is last day的year?！That was fast！I'm looking forward至spending another year與you!,,1
23,95,40023095,3005,23,31,步夢，happy birth！I'm going至take you on fun-filled tour.,,1
23,96,40023096,3005,23,32,Kasukasu，happy birth！Using my charm，I want至transform you into cutest version的yourself today!,,1
23,97,40023097,3005,23,33,雫，happy birth！For drama club's next play，I will help backstage so 你可以focus on making it至big stage.,,1
23,98,40023098,3005,23,34,果林，happy birth！I want至continue至be good influence至each other。Looking forward至our lasting friendship!,,1
23,99,40023099,3005,23,35,Oh，you're celebrating my birthday？Yay！愛 want至do something fun！♪,,1
23,100,40023100,3005,23,36,Kana，happy birth！I'll make sure 你獲得 plenty的sleep today！Here's pillow!,,1
23,101,40023101,3005,23,37,Setsu，happy birth！Let's go至same places shown於你的favorite anime!,,1
23,102,40023102,3005,23,38,艾瑪，happy birth！I found really nice park。Let's have picnic!,,1
23,103,40023103,3005,23,39,Rinari，happy birth！I love how you always give 你的very best！Let's play video games all day!,,1
23,104,40023104,3005,23,40,Shio-ti，happy birth！I made you album as gift！It ended up really big!,,1
23,105,40023105,3005,23,41,米雅-chi，happy birth！曜 should come over，I cooked specially made hamburgers為you!,,1
23,106,40023106,3005,23,42,嵐珠，happy birth！I prepared huge party just為you！Come on，let's go!,,1
23,107,40023107,3005,23,52,Thanks為coming！What？Pictures？I hope you're ready至capture closeups的me on whole other 等級!,,223062402
23,108,40023108,3005,23,53,Today's special day！So，why don't we go take pictures的very special 愛？C'mon，let's go...,,223101514
24,1,40024001,3006,0,0,Come nap與me.,,1
24,2,40024002,3006,1,0,I wonder what sides should I put於my lunch box?,,1
24,3,40024003,3006,0,0,*yawn* Good niiight..。睡呼呼……,,1
24,4,40024004,3006,1,0,What's 你的favorite food？Please tell me.,,1
24,5,40024005,3006,0,0,I'm going至make lot的Haruka's favorite side dishes與dinner today.,,1
24,6,40024006,3006,1,0,My favorite pillow is missing。Please help me find it.,,1
24,7,40024007,3006,2,0,I have nice-feeling blanket which will help me nap effortlessly.,,1
24,8,40024008,3006,3,0,I'm於mood至sing！Let's hurry on至演唱會.,,1
24,9,40024009,3006,4,0,Please come至our 演唱會！That's promise between us.,,1
24,10,40024010,3006,5,0,I need至go至my part-time job。I have至hurry...,,1
24,11,40024011,3006,6,0,I want至do my hair。What style do you think would fit me?,,1
24,12,40024012,3006,7,0,Even if I'm sleepy，it's important至take care 的..。my skin..。睡呼呼……,,1
24,13,40024013,3006,8,0,When you're super sleepy，what do you do？I end up taking nap。♪,,1
24,14,40024014,3006,9,0,I'd love if I could use 你的lap as pillow..。Right now actually!,,1
24,15,40024015,3006,10,0,Were you enchanted透過me 期間 演唱會？曜 can gaze even harder if you'd like.,,1
24,16,40024016,3006,11,0,My special skill is being able至sleep anytime，anywhere。睡呼呼……,,1
24,17,40024017,3006,12,0,Mmnf，I'm sleepy，but I'll try my best...,,1
24,18,40024018,3006,13,0,Ahem！Don't miss doing 你的練習 prep review.,,1
24,19,40024019,3006,14,0,Haruka made fried eggs為breakfast，與 it was so yummy.,,1
24,20,40024020,3006,15,0,On nice days，I want至hang my futon outside.,,1
24,21,40024021,3006,16,0,Bathtime is relaxation time.,,1
24,22,40024022,3006,17,0,I'm so sleepy，but I should hang於there與continue studying.,,1
24,23,40024023,3006,19,0,sun is telling me至take nice，warm nap..。睡呼呼……,,1
24,24,40024024,3006,20,0,It's hooot..。I want shaved ice.,,1
24,25,40024025,3006,21,0,I've been making good progress on reading與sleeping.,,1
24,26,40024026,3006,22,0,It's cold，so I'm going至hibernate..。Bye then..。睡呼呼……,,1
24,27,40024027,3006,18,0,I can help you。Just say word.,,1
24,28,40024028,3006,18,0,Mmn...just five more hours...,,1
24,29,40024029,3006,18,0,Huh？I'm awake you know.,,1
24,30,40024030,3006,18,0,Stop!,,1
24,31,40024031,3006,18,0,Ah！曜 surprised me...,,1
24,32,40024032,3006,18,0,What?,,1
24,33,40024033,3006,18,0,Grr，quit!,,1
24,34,40024034,3006,18,0,Oh dear.,,1
24,35,40024035,3006,18,0,I guess I will allow it.,,1
24,36,40024036,3006,18,0,Ehehe。I'm embarrassed.,,1
24,37,40024037,3006,18,0,Hm?,,1
24,38,40024038,3006,24,0,曜 have unread 劇情.,,1
24,39,40024039,3006,25,0,Goals..。I'll clear them於my dreams..。I can't?,,1
24,40,40024040,3006,26,0,Let's do 演唱會.,,1
24,41,40024041,3006,27,0,After I rest，I want至sing 再次.,,1
24,42,40024042,3006,28,0,I'm於mood至sing some more.,,1
24,43,40024043,3006,29,0,So I can get better sleep，moderate exercise is..。Wait，even if I don't，I'll still fall asleep without fail.,,1
24,44,40024044,3006,30,0,I'll work little harder.,,1
24,45,40024045,3006,31,0,曜 have present。No，it's not dream.,,1
24,46,40024046,3006,32,0,I want my 粉絲至increase..。I'm aiming為演唱會 where we sleep於huddle。♪,,1
24,47,40024047,3006,33,0,It looks lke you got new info。Will you take look?,,1
24,48,40024048,3006,34,0,Oh，there's event.,,1
24,49,40024049,3006,35,0,If you don't read 劇情，you won't have good dreams.,,1
24,50,40024050,3006,36,0,I'm going至greet 你的friends.,,1
24,51,40024051,3006,37,0,If you want至nap together，come over heeere.,,1
24,52,40024052,3006,46,0,近江彼方 heeere。Let's have wonderful dreams。♪,,1
24,53,40024053,3006,47,0,All right.,,1
24,54,40024054,3006,48,0,Let's go.,,1
24,55,40024055,3006,49,0,Rawr.,,1
24,56,40024056,3006,40,0,Let's start!,,1
24,57,40024057,3006,40,0,Please watch me!,,1
24,58,40024058,3006,40,0,Here I gooo.,,1
24,59,40024059,3006,38,0,完成eeed.,,1
24,60,40024060,3006,38,0,Yes，great.,,1
24,61,40024061,3006,38,0,If I try，I can do it.,,1
24,62,40024062,3006,38,0,Did you see me?,,1
24,63,40024063,3006,38,0,Ehehe，what success.,,1
24,64,40024064,3006,39,0,Aw，maaan.,,1
24,65,40024065,3006,39,0,I'm bummed...,,1
24,66,40024066,3006,41,0,Luckyyy.,,1
24,67,40024067,3006,41,0,There are so many 獎勵s.,,1
